﻿id;recipe_id;ingredient_id;unit_code;amount
485;20;156;EL;2
486;20;443;ml;350
489;20;294;TL;5
490;20;214;TL;2
491;20;223;TL;4
492;20;69;TL;1
493;20;305;TL;2
494;20;62;TL;1
495;20;123;TL;1
501;21;468;g;500
502;21;403;g;450
503;21;293;Stk;2
504;21;473;Kn.;2
505;21;194;Zh.;3
506;21;232;g;250
507;21;434;g;300
508;21;423;g;650
509;21;281;g;20
510;21;377;EL;1
511;21;8;EL;2
512;21;443;ml;450
515;21;210;TL;2
516;21;305;TL;2
517;21;77;TL;4
518;21;223;TL;2
519;21;294;TL;2
520;21;69;TL;1
521;21;214;TL;1
522;21;62;TL;1
526;22;43;g;500
527;22;33;g;500
528;22;352;g;500
529;22;473;Kn.;2
530;22;194;Zh.;3
531;22;181;g;200
532;22;434;g;300
533;22;281;g;20
534;22;377;EL;1
535;22;8;EL;2
536;22;443;ml;150
539;22;77;TL;4
540;22;305;TL;1
541;22;294;TL;2
542;22;223;TL;2
543;22;62;TL;1
544;22;69;TL;1
545;22;214;TL;1
551;23;33;g;900
552;23;63;g;400
553;23;298;Stk;2
554;23;473;Kn.;2
555;23;194;Zh.;3
556;23;163;Stk;1
557;23;122;Stgl.;2
558;23;434;g;300
559;23;181;g;200
560;23;281;g;25
561;23;156;EL;2
562;23;377;EL;1
563;23;8;EL;2
564;23;443;ml;50
567;23;223;TL;4
568;23;77;TL;2
569;23;305;TL;2
570;23;294;TL;3
571;23;288;TL;1
576;24;468;g;300
577;24;467;g;300
578;24;43;g;500
579;24;298;Stk;2
580;24;63;g;400
581;24;473;Kn.;2
582;24;194;Zh.;3
583;24;434;g;300
584;24;102;g;200
585;24;281;g;20
586;24;377;EL;1
587;24;8;EL;2
588;24;443;ml;50
591;24;305;TL;1
592;24;62;TL;2
593;24;294;TL;2
594;24;69;TL;1
595;24;415;TL;1
596;24;214;TL;1
601;25;43;g;750
602;25;269;Rüb.;6
603;25;473;Kn.;2
604;25;194;Zh.;3
605;25;163;Stk;1
606;25;122;Stgl.;3
607;25;434;g;300
608;25;102;g;200
609;25;281;g;20
610;25;377;EL;1
611;25;333;EL;2
612;25;443;ml;30
615;25;305;TL;2
616;25;294;TL;3
617;25;62;TL;2
618;25;214;TL;1
619;25;69;TL;1
626;26;33;g;500
627;26;404;g;450
628;26;296;Stk;2
629;26;63;g;300
630;26;473;Kn.;2
631;26;194;Zh.;4
632;26;232;g;200
633;26;434;g;300
634;26;281;g;20
635;26;377;EL;1
636;26;8;EL;2
637;26;443;ml;50
641;26;305;TL;1
642;26;294;TL;2
643;26;62;TL;1
644;26;223;TL;3
645;26;214;TL;1
651;27;118;g;500
652;27;400;g;300
653;27;298;Stk;2
654;27;473;Kn.;2
655;27;194;Zh.;3
656;27;163;Stk;1
657;27;126;g;300
658;27;102;g;100
659;27;446;g;100
660;27;423;g;650
661;27;61;g;15
662;27;377;EL;1
663;27;8;EL;2
664;27;443;ml;150
667;27;223;TL;5
668;27;294;TL;2
669;27;305;TL;1
670;27;69;TL;1
671;27;288;TL;2
676;28;33;g;900
677;28;135;g;600
678;28;473;Kn.;3
679;28;194;Zh.;5
680;28;163;Stk;1
681;28;434;g;300
682;28;187;g;150
683;28;441;g;30
684;28;156;EL;2
685;28;377;EL;1
686;28;8;EL;2
687;28;443;ml;50
690;28;305;TL;1
691;28;223;TL;3
692;28;294;TL;2
693;28;214;TL;1
694;28;69;TL;1
695;28;351;TL;2
701;29;217;g;750
702;29;298;Stk;2
703;29;473;Kn.;3
704;29;194;Zh.;5
705;29;434;g;300
706;29;187;g;200
707;29;245;g;200
708;29;423;g;650
709;29;422;g;30
710;29;281;g;20
711;29;377;EL;1
712;29;8;EL;2
713;29;443;ml;400
716;29;305;TL;2
717;29;294;TL;2
718;29;62;TL;2
719;29;214;TL;2
720;29;407;TL;1
721;29;69;TL;2
722;29;288;TL;2
726;30;7;Stk;2
727;30;63;g;400
728;30;301;g;500
729;30;473;Kn.;2
730;30;194;Zh.;5
731;30;224;Stg.;1
732;30;434;g;300
733;30;446;g;200
734;30;61;g;30
735;30;377;EL;1
736;30;8;EL;2
737;30;443;ml;200
740;30;294;TL;2
741;30;305;TL;2
742;30;288;TL;2
743;30;62;TL;2
751;31;448;g;800
752;31;135;g;400
753;31;416;g;500
754;31;122;Stgl.;3
755;31;473;Kn.;2
756;31;194;Zh.;5
757;31;434;g;300
758;31;181;g;200
759;31;281;g;20
760;31;377;EL;1
761;31;8;EL;4
762;31;443;ml;200
766;31;223;TL;3
767;31;69;TL;2
768;31;305;TL;1
769;31;214;TL;1
770;31;415;TL;1
771;31;62;TL;1
776;32;217;g;750
777;32;43;g;500
778;32;473;Kn.;2
779;32;194;Zh.;5
780;32;163;Stk;1
781;32;42;g;450
782;32;434;g;300
783;32;181;g;200
784;32;281;g;20
785;32;377;EL;1
786;32;8;EL;2
787;32;443;ml;100
790;32;305;TL;2
791;32;294;TL;3
792;32;69;TL;1
793;32;77;TL;2
794;32;223;TL;1
795;32;62;TL;1
801;33;124;g;500
802;33;267;Rüb.;4
803;33;298;Stk;2
804;33;473;Kn.;2
805;33;194;Zh.;3
806;33;163;Stk;1
807;33;392;g;300
808;33;235;g;225
809;33;434;g;300
810;33;281;g;20
811;33;377;EL;1
812;33;8;EL;2
813;33;443;ml;400
816;33;305;TL;2
817;33;77;TL;5
818;33;223;TL;2
819;33;294;TL;2
820;33;69;TL;1
821;33;214;TL;1
822;33;62;TL;1
826;34;216;g;750
827;34;298;Stk;2
828;34;473;Kn.;2
829;34;122;Stgl.;1
830;34;194;Zh.;3
831;34;163;Stk;1
832;34;434;g;300
833;34;365;g;200
834;34;281;g;20
835;34;423;g;650
836;34;422;g;45
837;34;377;EL;1
838;34;8;EL;2
840;34;443;ml;300
843;34;294;TL;3
844;34;305;TL;2
845;34;62;TL;1
846;34;69;TL;1
847;34;214;TL;1
848;34;288;TL;2
849;34;407;TL;1
851;35;400;g;600
852;35;298;g;500
853;35;473;Kn.;3
854;35;194;Zh.;5
855;35;163;Stk;1
856;35;321;g;300
857;35;187;g;200
858;35;281;g;25
859;35;377;EL;1
860;35;8;EL;4
861;35;443;ml;100
864;35;305;TL;1
865;35;415;TL;1
866;35;288;TL;2
867;35;294;TL;2
868;35;223;TL;3
869;35;62;TL;1
876;36;347;g;900
877;36;224;Stg.;1
878;36;473;Kn.;2
879;36;194;Zh.;5
880;36;163;Stk;1
881;36;93;g;300
882;36;434;g;300
883;36;112;g;30
884;36;156;EL;3
885;36;377;EL;1
886;36;21;EL;2
887;36;443;ml;200
890;36;77;TL;5
891;36;305;TL;3
892;36;294;TL;2
893;36;69;TL;2
894;36;288;TL;2
901;37;347;g;750
902;37;268;Rüb.;3
903;37;224;Stg.;1
904;37;473;Kn.;2
905;37;194;Zh.;3
906;37;163;Stk;1
907;37;434;g;300
908;37;232;g;200
909;37;281;g;20
910;37;377;EL;1
911;37;8;EL;2
912;37;443;ml;600
916;37;294;TL;2
917;37;305;TL;1
918;37;62;TL;1
919;37;69;TL;1
920;37;223;TL;2
921;37;214;TL;1
922;37;288;TL;1
926;38;63;g;500
927;38;400;g;500
928;38;473;Kn.;2
929;38;194;Zh.;3
930;38;392;g;450
931;38;412;g;300
932;38;434;g;300
933;38;281;g;30
934;38;156;EL;2
935;38;377;EL;1
936;38;8;EL;2
937;38;443;ml;450
940;38;305;TL;2
941;38;294;TL;3
942;38;69;TL;1
943;38;288;TL;2
944;38;62;TL;1
945;38;214;TL;1
946;38;274;TL;1
951;39;63;g;400
952;39;473;Kn.;3
953;39;194;Zh.;5
954;39;163;Stk;1
955;39;392;g;450
956;39;434;g;300
957;39;181;g;200
958;39;423;g;650
959;39;281;g;20
960;39;377;EL;1
961;39;8;EL;2
962;39;443;ml;250
965;39;77;TL;5
966;39;305;TL;1
967;39;223;TL;2
968;39;214;TL;2
969;39;208;TL;2
970;39;69;TL;1
976;40;347;g;750
977;40;63;g;400
978;40;224;Stg.;1
979;40;473;Kn.;2
980;40;194;Zh.;3
981;40;163;Stk;1
982;40;434;g;300
983;40;102;g;200
984;40;281;g;25
985;40;156;EL;2
986;40;377;EL;1
987;40;21;EL;2
988;40;443;ml;100
991;40;305;TL;2
992;40;294;TL;3
993;40;69;TL;1
994;40;288;TL;2
995;40;62;TL;1
996;40;214;TL;1
997;40;274;TL;1
1001;41;135;g;500
1002;41;473;Kn.;3
1003;41;194;Zh.;5
1004;41;434;g;300
1005;41;365;g;200
1006;41;423;g;650
1007;41;281;g;20
1008;41;156;EL;2
1009;41;377;EL;1
1010;41;8;EL;2
1011;41;443;ml;300
1014;41;223;TL;2
1015;41;294;TL;2
1016;41;305;TL;2
1017;41;69;TL;2
1018;41;25;TL;2
1019;41;415;TL;2
1020;41;407;TL;1
1026;42;352;g;750
1027;42;267;Rüb.;3
1028;42;473;Kn.;2
1029;42;194;Zh.;3
1030;42;434;g;300
1031;42;365;g;200
1032;42;245;g;150
1033;42;423;g;650
1034;42;281;g;30
1035;42;377;EL;1
1036;42;21;EL;2
1038;42;443;ml;200
1041;42;305;TL;2
1042;42;294;TL;3
1043;42;62;TL;2
1044;42;407;TL;1
1045;42;214;TL;2
1046;42;69;TL;1
1047;42;288;TL;3
1051;43;460;g;900
1052;43;473;Kn.;3
1053;43;194;Zh.;5
1054;43;163;Stk;1
1055;43;321;g;300
1056;43;316;g;200
1057;43;281;g;20
1058;43;156;EL;1
1059;43;377;EL;1
1060;43;21;EL;3
1061;43;443;ml;300
1064;43;214;TL;2
1065;43;294;TL;2
1066;43;305;TL;1
1067;43;223;TL;2
1068;43;208;TL;1
1069;43;62;TL;1
1070;43;69;TL;1
1076;44;403;g;600
1077;44;473;Kn.;3
1078;44;194;Zh.;3
1079;44;392;g;750
1080;44;232;g;200
1081;44;142;g;100
1082;44;82;g;100
1083;44;340;g;100
1084;44;281;g;20
1085;44;8;EL;2
1086;44;377;EL;1
1087;44;156;EL;2
1088;44;443;ml;200
1091;44;77;TL;3
1092;44;305;TL;2
1093;44;69;TL;1
1094;44;62;TL;1
1095;44;214;TL;2
1101;45;352;g;600
1102;45;63;g;300
1103;45;473;Kn.;2
1104;45;194;Zh.;3
1105;45;163;Stk;1
1106;45;137;g;450
1107;45;434;g;300
1108;45;365;g;200
1109;45;281;g;30
1110;45;377;EL;1
1111;45;21;EL;2
1112;45;443;ml;200
1115;45;305;TL;2
1116;45;294;TL;3
1117;45;69;TL;1
1118;45;288;TL;2
1119;45;62;TL;1
1120;45;214;TL;1
1121;45;274;TL;1
1126;46;269;Rüb.;3
1127;46;267;Rüb.;3
1128;46;367;g;500
1129;46;473;Kn.;2
1130;46;194;Zh.;3
1131;46;163;Stk;1
1132;46;434;g;300
1133;46;379;g;200
1134;46;281;g;30
1135;46;422;g;45
1136;46;377;EL;1
1137;46;8;EL;2
1138;46;443;ml;100
1141;46;305;TL;2
1142;46;294;TL;3
1143;46;223;TL;2
1144;46;214;TL;2
1145;46;62;TL;1
1146;46;462;TL;1
1147;46;69;TL;1
1151;47;118;g;800
1152;47;473;Kn.;2
1153;47;194;Zh.;3
1154;47;163;Stk;1
1155;47;181;g;200
1156;47;434;g;300
1157;47;281;g;20
1158;47;423;g;650
1159;47;377;EL;1
1160;47;8;EL;2
1161;47;443;ml;100
1164;47;305;TL;1
1165;47;77;TL;5
1166;47;223;TL;2
1167;47;415;TL;2
1168;47;123;TL;1
1169;47;69;TL;1
1170;47;294;TL;2
1176;48;63;g;500
1177;48;301;g;400
1178;48;266;Rüb.;2
1179;48;473;Kn.;2
1180;48;194;Zh.;3
1181;48;163;Stk;1
1182;48;137;g;450
1183;48;434;g;300
1184;48;446;g;150
1185;48;281;g;20
1186;48;156;EL;2
1187;48;377;EL;1
1188;48;21;EL;2
1189;48;443;ml;200
1192;48;305;TL;2
1193;48;294;TL;3
1194;48;69;TL;1
1195;48;288;TL;2
1196;48;62;TL;1
1197;48;214;TL;1
1198;48;274;TL;1
1201;49;404;g;500
1202;49;352;g;500
1203;49;267;Rüb.;3
1204;49;473;Kn.;3
1205;49;194;Zh.;5
1206;49;137;g;450
1207;49;434;g;300
1208;49;235;g;200
1209;49;281;g;20
1210;49;156;EL;2
1211;49;377;EL;1
1212;49;21;EL;2
1213;49;443;ml;400
1216;49;305;TL;1
1217;49;294;TL;2
1218;49;223;TL;2
1219;49;62;TL;1
1220;49;214;TL;1
1221;49;69;TL;1
1226;50;403;g;400
1227;50;301;g;300
1228;50;63;g;400
1229;50;367;g;400
1230;50;473;Kn.;2
1231;50;194;Zh.;5
1232;50;163;Stk;1
1233;50;434;g;300
1234;50;102;g;200
1235;50;281;g;20
1236;50;156;EL;2
1237;50;377;EL;1
1238;50;21;EL;2
1239;50;443;ml;100
1242;50;305;TL;2
1243;50;294;TL;3
1244;50;69;TL;2
1245;50;62;TL;2
1246;50;214;TL;3
1247;50;223;TL;2
1251;51;135;g;500
1252;51;354;g;500
1253;51;473;Kn.;2
1254;51;194;Zh.;3
1255;51;163;Stk;1
1256;51;232;g;225
1257;51;434;g;300
1258;51;281;g;20
1259;51;377;EL;1
1260;51;8;EL;2
1261;51;443;ml;100
1264;51;77;TL;5
1265;51;305;TL;2
1266;51;208;TL;2
1267;51;294;TL;2
1268;51;288;TL;2
1269;51;69;TL;1
1276;52;352;g;300
1277;52;63;g;300
1278;52;473;Kn.;4
1279;52;194;Zh.;5
1280;52;137;g;900
1281;52;53;g;200
1282;52;187;g;200
1283;52;435;g;100
1284;52;227;g;20
1285;52;281;g;20
1286;52;422;g;30
1287;52;156;EL;3
1288;52;377;EL;2
1289;52;8;EL;2
1290;52;443;ml;50
1293;52;305;TL;4
1294;52;62;TL;1
1295;52;294;TL;2
1296;52;288;TL;1
1297;52;69;TL;1
1298;52;214;TL;1
1299;52;77;TL;2
1301;53;196;g;750
1302;53;63;g;400
1303;53;473;Kn.;2
1304;53;194;Zh.;3
1305;53;163;Stk;1
1306;53;392;g;750
1307;53;434;g;300
1308;53;102;g;200
1309;53;281;g;25
1310;53;156;EL;3
1311;53;377;EL;1
1312;53;21;EL;2
1313;53;443;ml;150
1316;53;305;TL;2
1317;53;294;TL;3
1318;53;69;TL;1
1319;53;288;TL;2
1320;53;62;TL;1
1321;53;214;TL;1
1322;53;274;TL;1
1326;54;352;g;750
1327;54;473;Kn.;2
1328;54;194;Zh.;3
1329;54;163;Stk;2
1330;54;392;g;450
1331;54;423;g;650
1332;54;434;g;300
1333;54;365;g;200
1334;54;281;g;20
1335;54;377;EL;1
1336;54;8;EL;2
1337;54;443;ml;100
1340;54;77;TL;6
1341;54;305;TL;2
1342;54;223;TL;3
1343;54;294;TL;2
1344;54;208;TL;2
1345;54;214;TL;2
1347;54;69;TL;1
1351;55;269;Rüb.;3
1352;55;268;Rüb.;3
1353;55;473;Kn.;2
1354;55;194;Zh.;3
1355;55;163;Stk;1
1356;55;392;g;450
1357;55;434;g;300
1358;55;181;g;200
1359;55;281;g;20
1360;55;377;EL;1
1361;55;8;EL;2
1362;55;443;ml;150
1365;55;77;TL;6
1366;55;305;TL;2
1367;55;223;TL;3
1368;55;294;TL;2
1369;55;208;TL;2
1370;55;214;TL;2
1371;55;69;TL;1
1376;56;473;Kn.;3
1377;56;194;Zh.;5
1378;56;163;Stk;1
1379;56;392;g;450
1380;56;434;g;300
1381;56;29;g;225
1382;56;423;g;650
1383;56;281;g;20
1384;56;377;EL;1
1385;56;8;EL;2
1386;56;443;ml;400
1389;56;305;TL;1
1390;56;294;TL;2
1391;56;69;TL;1
1392;56;288;TL;1
1393;56;62;TL;1
1394;56;214;TL;1
1401;57;352;g;500
1402;57;301;g;300
1403;57;392;g;450
1404;57;473;Kn.;2
1405;57;194;Zh.;3
1406;57;163;Stk;1
1407;57;434;g;300
1408;57;102;g;75
1409;57;181;g;75
1410;57;61;g;30
1411;57;377;EL;2
1412;57;8;EL;2
1413;57;443;ml;300
1416;57;305;TL;2
1417;57;77;TL;2
1418;57;223;TL;2
1419;57;294;TL;2
1420;57;210;TL;2
1421;57;214;TL;1
1422;57;69;TL;2
1426;58;269;Rüb.;8
1427;58;473;Kn.;2
1428;58;194;Zh.;3
1429;58;163;Stk;1
1430;58;137;g;450
1431;58;434;g;300
1432;58;29;g;200
1433;58;281;g;20
1434;58;377;EL;1
1435;58;8;EL;2
1436;58;443;ml;200
1439;58;305;TL;2
1440;58;223;TL;2
1441;58;214;TL;2
1442;58;288;TL;1
1443;58;210;TL;2
1444;58;62;TL;1
1445;58;69;TL;1
1451;59;354;g;750
1452;59;196;g;500
1453;59;473;Kn.;2
1454;59;194;Zh.;3
1455;59;423;g;650
1456;59;434;g;300
1457;59;365;g;200
1458;59;281;g;20
1459;59;377;EL;1
1460;59;8;EL;2
1461;59;443;ml;150
1464;59;305;TL;2
1465;59;294;TL;3
1466;59;62;TL;2
1467;59;407;TL;1
1468;59;214;TL;2
1469;59;69;TL;1
1470;59;288;TL;3
1476;60;137;g;900
1477;60;267;Rüb.;4
1478;60;473;Kn.;2
1479;60;194;Zh.;3
1480;60;163;Stk;1
1481;60;181;g;200
1482;60;434;g;300
1483;60;281;g;25
1484;60;377;EL;1
1485;60;8;EL;2
1486;60;443;ml;150
1489;60;77;TL;5
1490;60;223;TL;2
1491;60;305;TL;2
1492;60;294;TL;2
1493;60;69;TL;1
1494;60;214;TL;1
1501;61;403;g;600
1502;61;267;Rüb.;3
1503;61;473;Kn.;2
1504;61;194;Zh.;3
1505;61;163;Stk;1
1506;61;392;g;450
1507;61;434;g;300
1508;61;29;g;225
1509;61;423;g;650
1510;61;281;g;25
1511;61;377;EL;1
1512;61;8;EL;1
1513;61;443;ml;400
1516;61;77;TL;5
1517;61;223;TL;2
1518;61;305;TL;2
1519;61;69;TL;1
1520;61;214;TL;1
1521;61;288;TL;1
1526;62;63;g;400
1527;62;473;Kn.;3
1528;62;194;Zh.;5
1529;62;163;Stk;1
1530;62;392;g;750
1531;62;434;g;300
1532;62;276;Blk.;1
1533;62;331;Blk.;1
1534;62;369;g;300
1535;62;61;g;30
1536;62;156;EL;2
1537;62;385;EL;2
1538;62;8;EL;2
1539;62;443;ml;50
1542;62;223;TL;5
1543;62;77;TL;2
1544;62;305;TL;2
1545;62;294;TL;2
1546;62;208;TL;2
1547;62;69;TL;2
1548;62;210;TL;2
1549;62;462;TL;1
1551;63;354;g;600
1552;63;269;Rüb.;3
1553;63;267;Rüb.;3
1554;63;473;Kn.;3
1555;63;194;Zh.;5
1556;63;321;g;300
1557;63;102;g;100
1558;63;181;g;100
1559;63;281;g;25
1560;63;377;EL;1
1561;63;8;EL;2
1562;63;443;ml;150
1565;63;294;TL;3
1566;63;305;TL;2
1567;63;62;TL;2
1568;63;69;TL;2
1569;63;214;TL;2
1570;63;77;TL;2
1571;63;208;TL;2
1576;64;403;g;500
1577;64;473;Kn.;2
1578;64;194;Zh.;3
1579;64;163;Stk;1
1580;64;42;g;450
1581;64;434;g;300
1582;64;365;g;150
1583;64;245;g;150
1584;64;281;g;20
1585;64;422;g;30
1586;64;377;EL;1
1587;64;8;EL;2
1588;64;443;ml;150
1591;64;305;TL;2
1592;64;62;TL;2
1593;64;69;TL;1
1594;64;294;TL;2
1595;64;214;TL;1
1596;64;288;TL;2
1597;64;407;TL;1
1601;65;63;g;400
1602;65;473;Kn.;2
1603;65;194;Zh.;3
1604;65;163;Stk;1
1605;65;392;g;450
1606;65;53;g;450
1607;65;446;g;250
1608;65;281;g;30
1609;65;156;EL;3
1610;65;377;EL;1
1611;65;21;EL;2
1612;65;443;ml;100
1615;65;305;TL;2
1616;65;223;TL;2
1617;65;62;TL;2
1618;65;294;TL;2
1619;65;214;TL;2
1620;65;351;TL;1
1626;66;290;g;500
1627;66;63;g;500
1628;66;403;g;500
1629;66;473;Kn.;3
1630;66;194;Zh.;5
1631;66;163;Stk;2
1632;66;434;g;300
1633;66;412;g;200
1634;66;422;g;30
1635;66;156;EL;3
1636;66;377;EL;1
1637;66;8;EL;2
1638;66;443;ml;100
1641;66;305;TL;1
1642;66;69;TL;2
1643;66;62;TL;2
1644;66;294;TL;2
1645;66;77;TL;2
1651;67;354;g;750
1652;67;301;g;400
1653;67;473;Kn.;2
1654;67;194;Zh.;3
1655;67;434;g;300
1656;67;446;g;200
1657;67;61;g;25
1658;67;377;EL;1
1659;67;8;EL;2
1660;67;443;ml;100
1663;67;77;TL;5
1664;67;305;TL;2
1665;67;214;TL;1
1666;67;62;TL;1
1676;68;388;g;600
1677;68;63;g;400
1678;68;473;Kn.;3
1679;68;194;Zh.;5
1680;68;163;Stk;1
1681;68;122;Stgl.;2
1682;68;434;g;300
1683;68;232;g;250
1684;68;281;g;20
1685;68;377;EL;1
1686;68;8;EL;2
1687;68;443;ml;150
1690;68;77;TL;6
1691;68;305;TL;2
1692;68;223;TL;3
1693;68;294;TL;2
1694;68;208;TL;2
1695;68;214;TL;2
1696;68;462;TL;1
1697;68;69;TL;1
1701;69;403;g;900
1702;69;473;Kn.;3
1703;69;194;Zh.;5
1704;69;163;Stk;1
1705;69;224;Stg.;1
1706;69;423;g;650
1707;69;102;g;200
1708;69;48;g;300
1709;69;281;g;25
1710;69;377;EL;1
1711;69;8;EL;2
1712;69;443;ml;800
1715;69;77;TL;5
1716;69;223;TL;2
1717;69;305;TL;2
1718;69;69;TL;1
1719;69;214;TL;1
1720;69;288;TL;1
1726;70;33;g;750
1727;70;267;Rüb.;3
1728;70;298;Stk;1
1729;70;473;Kn.;3
1730;70;194;Zh.;5
1731;70;235;g;200
1732;70;437;g;300
1733;70;423;g;650
1734;70;281;g;20
1735;70;422;g;45
1736;70;377;EL;1
1737;70;8;EL;2
1738;70;443;ml;400
1741;70;305;TL;2
1742;70;294;TL;3
1743;70;69;TL;1
1744;70;288;TL;2
1745;70;62;TL;2
1746;70;214;TL;1
1747;70;407;TL;1
1751;71;43;g;900
1752;71;417;g;500
1753;71;473;Kn.;3
1754;71;194;Zh.;5
1755;71;163;Stk;1
1756;71;436;g;300
1757;71;446;g;200
1758;71;59;g;30
1759;71;8;EL;2
1760;71;377;EL;1
1761;71;156;EL;4
1762;71;443;ml;400
1766;71;294;TL;3
1767;71;223;TL;3
1768;71;305;TL;2
1769;71;62;TL;2
1770;71;69;TL;1
1771;71;288;TL;1
1776;72;354;g;400
1777;72;298;Stk;2
1778;72;267;Rüb.;3
1779;72;473;Kn.;3
1780;72;194;Zh.;5
1781;72;163;Stk;1
1782;72;122;Stgl.;3
1783;72;437;g;300
1784;72;93;g;300
1785;72;112;g;30
1786;72;156;EL;2
1787;72;377;EL;1
1788;72;8;EL;2
1789;72;443;ml;100
1792;72;77;TL;3
1793;72;223;TL;3
1794;72;305;TL;2
1795;72;294;TL;1
1796;72;62;TL;3
1797;72;69;TL;1
1798;72;208;TL;1
1801;73;468;g;900
1802;73;63;g;400
1803;73;473;Kn.;3
1804;73;194;Zh.;5
1805;73;163;Stk;1
1806;73;15;Stk;1
1807;73;102;g;350
1808;73;61;g;30
1809;73;156;EL;4
1810;73;377;EL;1
1811;73;8;EL;2
1812;73;443;ml;250
1815;73;305;TL;2
1816;73;294;TL;3
1817;73;69;TL;1
1818;73;62;TL;1
1819;73;213;TL;1
1820;73;288;TL;2
1821;73;223;TL;1
1826;74;298;Stk;2
1827;74;224;Stg.;1
1828;74;473;Kn.;2
1829;74;194;Zh.;5
1830;74;423;g;650
1831;74;365;g;200
1832;74;245;g;150
1833;74;436;g;300
1834;74;281;g;25
1835;74;422;g;30
1836;74;377;EL;1
1837;74;8;EL;1
1838;74;443;ml;200
1841;74;305;TL;2
1842;74;294;TL;2
1843;74;62;TL;1
1844;74;407;TL;1
1845;74;214;TL;1
1846;74;69;TL;1
1851;75;11;g;900
1852;75;63;g;300
1853;75;15;Stk;2
1854;75;231;Stk;2
1855;75;473;Kn.;2
1856;75;194;Zh.;4
1857;75;437;g;300
1858;75;365;g;150
1859;75;156;EL;2
1860;75;377;EL;1
1861;75;8;EL;2
1862;75;443;ml;400
1865;75;294;TL;3
1866;75;25;TL;3
1867;75;305;TL;2
1868;75;62;TL;1
1869;75;223;TL;3
1870;75;69;TL;1
1876;76;295;Stk;2
1877;76;267;Rüb.;3
1878;76;468;g;500
1879;76;473;Kn.;2
1880;76;194;Zh.;5
1881;76;163;Stk;1
1882;76;436;g;300
1883;76;379;g;200
1884;76;112;g;30
1885;76;156;EL;2
1886;76;333;EL;2
1887;76;377;EL;1
1888;76;443;ml;50
1891;76;77;TL;5
1892;76;294;TL;3
1893;76;305;TL;2
1894;76;69;TL;2
1895;76;62;TL;2
1896;76;214;TL;1
1901;77;468;g;900
1902;77;15;Stk;1
1903;77;473;Kn.;2
1904;77;194;Zh.;3
1905;77;437;g;300
1906;77;181;g;200
1907;77;142;g;50
1908;77;227;g;30
1909;77;156;EL;2
1910;77;377;EL;1
1911;77;21;EL;2
1912;77;443;ml;500
1915;77;305;TL;2
1916;77;288;TL;2
1917;77;223;TL;2
1918;77;69;TL;2
1919;77;62;TL;2
1920;77;415;TL;2
1926;78;43;g;500
1927;78;298;Stk;3
1928;78;267;Rüb.;3
1929;78;473;Kn.;2
1930;78;194;Zh.;5
1931;78;163;Stk;1
1932;78;436;g;300
1933;78;446;g;200
1934;78;423;g;650
1935;78;281;g;20
1936;78;156;EL;2
1937;78;377;EL;1
1938;78;8;EL;2
1939;78;443;ml;500
1942;78;305;TL;2
1943;78;62;TL;1
1944;78;294;TL;2
1945;78;288;TL;2
1946;78;69;TL;1
1951;79;269;g;500
1952;79;267;g;300
1953;79;266;g;300
1954;79;416;g;500
1955;79;122;Stgl.;2
1956;79;473;Kn.;2
1957;79;194;Zh.;5
1958;79;430;g;300
1959;79;446;g;200
1960;79;281;g;30
1961;79;156;EL;2
1962;79;377;EL;1
1963;79;8;EL;2
1964;79;443;ml;100
1967;79;305;TL;2
1968;79;62;TL;2
1969;79;25;TL;1
1970;79;62;TL;1
1971;79;69;TL;2
1972;79;214;TL;2
1976;80;135;g;500
1977;80;63;g;300
1978;80;468;g;300
1979;80;293;Stk;2
1980;80;416;g;500
1981;80;473;Kn.;2
1982;80;194;Zh.;5
1983;80;436;g;300
1984;80;446;g;200
1985;80;61;g;30
1986;80;156;EL;4
1987;80;377;EL;1
1988;80;8;EL;2
1989;80;443;ml;100
1992;80;305;TL;1
1993;80;62;TL;1
1994;80;25;TL;3
1995;80;62;TL;1
1996;80;69;TL;1
2001;81;33;g;750
2002;81;298;Stk;3
2003;81;473;Kn.;3
2004;81;194;Zh.;5
2005;81;122;Stgl.;3
2006;81;400;g;400
2007;81;187;g;200
2008;81;436;g;300
2009;81;59;g;45
2010;81;156;EL;6
2011;81;377;EL;1
2012;81;8;EL;2
2013;81;443;ml;150
2016;81;294;TL;3
2017;81;288;TL;2
2018;81;305;TL;2
2019;81;69;TL;1
2026;82;468;g;900
2027;82;63;g;500
2028;82;473;Kn.;0
2029;82;194;Zh.;3
2030;82;29;g;300
2031;82;423;g;800
2032;82;59;g;60
2033;82;156;EL;4
2034;82;377;EL;1
2035;82;21;EL;2
2036;82;443;ml;400
2039;82;305;TL;2
2040;82;62;TL;2
2041;82;294;TL;4
2042;82;214;TL;2
2043;82;288;TL;2
2044;82;25;TL;2
2051;83;267;Rüb.;3
2052;83;298;Stk;2
2053;83;118;g;500
2054;83;473;Kn.;2
2055;83;194;Zh.;3
2056;83;392;g;450
2057;83;436;g;300
2058;83;187;g;200
2059;83;423;g;650
2060;83;422;g;30
2061;83;281;g;20
2062;83;377;EL;1
2063;83;21;EL;2
2064;83;443;ml;300
2067;83;305;TL;2
2068;83;294;TL;3
2069;83;223;TL;2
2070;83;288;TL;2
2071;83;69;TL;2
2072;83;214;TL;1
2073;83;62;TL;1
2076;84;217;g;600
